Unnamed: 0,locations,stayTime,randomized_stay_time,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,placeID_ChIJ29ux5BlZ4joRqIYssICvt2w,placeID_ChIJ2fnv9CxZ4joRsFXQ14mM27Q,placeID_ChIJ4zP25CFZ4joR5oPveZLBwLA,placeID_ChIJ9asnzG9Z4joRpzOYo3-ENCk,placeID_ChIJBfNyajlZ4joRbxOUv8Ykfl4,placeID_ChIJC46ViHtZ4joRCya8Jp8IxcE,placeID_ChIJQ9yCmWtZ4joRNu1evW41NTo,placeID_ChIJTXbn3s9b4joRxbASabb7l98,placeID_ChIJYZELmiFZ4joRKmKnrRRtj9g,placeID_ChIJZRPdHihY4joRRH3j8j-i36Y,placeID_ChIJiZ1zLxFZ4joRAdmjKdiEMjU,placeID_ChIJiey0cW5Z4joR3EK-cBauPac,placeID_ChIJr7L0oW9Z4joRjaT5aD0oCtk,placeID_ChIJseUqHGtZ4joRgteF9GKSLoc
3382,One Galle Face ,120.0,112.48788101680348,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
972,One Galle Face ,60.0,50.166528555621454,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2672,One Galle Face ,90.0,81.10505628129879,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2497,One Galle Face ,90.0,81.33057714203532,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,One Galle Face ,200.0,209.85725151198528,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3390,One Galle Face ,120.0,114.70078254325468,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3396,One Galle Face ,120.0,125.96033269636432,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3397,One Galle Face ,120.0,121.16417254721676,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3404,One Galle Face ,120.0,121.16724944354408,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3405,One Galle Face ,120.0,119.9417111128066,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3419,One Galle Face ,120.0,107.23256929731456,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
836,One Galle Face ,60.0,68.8494708069703,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3428,One Galle Face ,120.0,116.19643543573744,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3449,One Galle Face ,120.0,113.22637377851224,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2636,One Galle Face ,90.0,99.14579457051522,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1651,One Galle Face ,150.0,162.4220684215445,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3509,One Galle Face ,120.0,114.21396593970162,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3510,One Galle Face ,120.0,120.80563994422997,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
942,One Galle Face ,45.0,39.32141442127233,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
44,One Galle Face ,60.0,65.75607506336127,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2595,One Galle Face ,90.0,67.40244030778446,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2594,One Galle Face ,90.0,94.74547396408391,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2593,One Galle Face ,90.0,85.21231761929053,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3560,One Galle Face ,120.0,126.51646123359136,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3559,One Galle Face ,120.0,113.88524839610686,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
917,One Galle Face ,120.0,114.446368012131,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
889,One Galle Face ,60.0,66.26669073279952,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
890,One Galle Face ,60.0,57.540843727163534,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3519,One Galle Face ,120.0,125.43899290268922,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3558,One Galle Face ,120.0,111.52871337506798,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
891,One Galle Face ,60.0,53.98663129643745,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3547,One Galle Face ,120.0,112.76581904913203,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
916,One Galle Face ,60.0,65.91839838880848,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3542,One Galle Face ,120.0,116.82466483274806,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
86,One Galle Face ,200.0,211.65012780341377,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
85,One Galle Face ,200.0,188.3962159113622,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
84,One Galle Face ,120.0,136.5408099554471,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3500,One Galle Face ,120.0,139.29026957504698,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
872,One Galle Face ,120.0,106.19802828809524,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
871,One Galle Face ,45.0,32.584917186163175,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3578,One Galle Face ,120.0,112.5826146915917,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2644,One Galle Face ,90.0,82.52007466197973,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2643,One Galle Face ,90.0,85.04696741214215,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
961,One Galle Face ,45.0,35.748788407166835,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3605,One Galle Face ,120.0,127.8625270768701,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3604,One Galle Face ,120.0,123.95919103902938,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2530,One Galle Face ,90.0,87.24520749740014,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3463,One Galle Face ,120.0,119.04041108406108,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3471,One Galle Face ,120.0,139.2576257062363,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3581,One Galle Face ,120.0,116.68663909390985,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2531,One Galle Face ,90.0,95.92777535027474,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3453,One Galle Face ,120.0,114.8093102728732,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
